Wikidata_URI15	id	Company	Industry	Country	rating	Sales	Profits	Assets	Rank	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15
http://www.wikidata.org/entity/Q748693	585	China Resources Power	Electric Utilities	Hong Kong-China	12.4	8.1	1	22.9	657	http://dbpedia.org/resource/China_Resources_Power	medium	http://dbpedia.org/resource/China_Resources_Power	http://yago-knowledge.org/resource/China_Resources_Power
http://www.wikidata.org/entity/Q808908	586	Barrick Gold	Diversified Metals & Mining	Canada	28.7	14.5	-0.7	47.3	659	http://dbpedia.org/resource/Barrick_Gold	medium	http://dbpedia.org/resource/Barrick_Gold	http://yago-knowledge.org/resource/Barrick_Gold
http://www.wikidata.org/entity/Q836696	587	Wheelock & Co	Real Estate	Hong Kong-China	10	4.3	3.5	49.4	661	http://dbpedia.org/resource/Wheelock_&_Co	medium	http://dbpedia.org/resource/Wheelock_&_Co	http://yago-knowledge.org/resource/Wheelock_&_Co
	588	Daiwa House Industry	Construction Services	Japan	11.5	22.3	0.4	24	662	http://dbpedia.org/resource/Daiwa_House_Industry	medium	http://dbpedia.org/resource/Daiwa_House	
http://www.wikidata.org/entity/Q145168	589	Dollar General	Discount Stores	United States	15.8	16	1	10.4	663	http://dbpedia.org/resource/Dollar_General	medium	http://dbpedia.org/resource/Dollar_General	http://yago-knowledge.org/resource/Dollar_General
http://www.wikidata.org/entity/Q7575161	590	Spectra Energy	Oil Services & Equipment	United States	19.3	5.1	0.9	30.6	666	http://dbpedia.org/resource/Spectra_Energy	medium	http://dbpedia.org/resource/Spectra_Energy	http://yago-knowledge.org/resource/Spectra_Energy
http://www.wikidata.org/entity/Q962591	591	JFE Holdings	Iron & Steel	Japan	12.6	38.3	-0.4	47.4	667	http://dbpedia.org/resource/JFE_Holdings	medium	http://dbpedia.org/resource/JFE_Holdings	http://yago-knowledge.org/resource/JFE_Holdings
	592	Gree Electric Appliances	Household Appliances	China	13.5	13.3	0.8	13.5	668	http://dbpedia.org/resource/Gree_Electric_Appliances	medium	http://dbpedia.org/resource/Gree_Electric	
http://www.wikidata.org/entity/Q1024399	593	CSN	Iron & Steel	Brazil	7.2	8.9	2	24.2	671	http://dbpedia.org/resource/CSN	low	http://dbpedia.org/resource/CSN	
http://www.wikidata.org/entity/Q720489	594	Asahi Kasei	Diversified Chemicals	Japan	9.2	19	0.7	16.9	672	http://dbpedia.org/resource/Asahi_Kasei	low	http://dbpedia.org/resource/Asahi_Kasei	http://yago-knowledge.org/resource/Asahi_Kasei
	595	Erste Group Bank	Major Banks	Austria	12.3	15.5	-0.9	271.7	672	http://dbpedia.org/resource/Erste_Group_Bank	medium	http://dbpedia.org/resource/Erste_Group	
	596	Yanzhou Coal Mining	Diversified Metals & Mining	China	11.8	9.2	1	18	674	http://dbpedia.org/resource/Yanzhou_Coal_Mining	medium	http://dbpedia.org/resource/Yanzhou_Coal_Mining_Company	
http://www.wikidata.org/entity/Q1645081	597	Nucor	Iron & Steel	United States	14.8	19.4	0.5	14.2	675	http://dbpedia.org/resource/Nucor	medium	http://dbpedia.org/resource/Nucor	http://yago-knowledge.org/resource/Nucor
	598	Henderson Land	Real Estate	Hong Kong-China	15.1	2	2.6	33.9	675	http://dbpedia.org/resource/Henderson_Land	medium	http://dbpedia.org/resource/Henderson_Land_Development	
	599	Parker-Hannifin	Other Industrial Equipment	United States	14.4	13.1	1	11.5	677	http://dbpedia.org/resource/Parker-Hannifin	medium	http://dbpedia.org/resource/Parker_Hannifin	
http://www.wikidata.org/entity/Q2003549	600	Axis Bank	Regional Banks	India	11.6	5.3	0.8	55.8	678	http://dbpedia.org/resource/Axis_Bank	medium	http://dbpedia.org/resource/Axis_Bank	http://yago-knowledge.org/resource/Axis_Bank
http://www.wikidata.org/entity/Q643626	601	Delphi Automotive	Auto & Truck Parts	United Kingdom	13.6	15.5	1.1	10.2	679	http://dbpedia.org/resource/Delphi_Automotive	medium	http://dbpedia.org/resource/Delphi_Automotive	http://yago-knowledge.org/resource/Delphi_Automotive
http://www.wikidata.org/entity/Q706094	602	Stanley Black & Decker	Household/Personal Care	United States	13	10.2	0.9	15.8	680	http://dbpedia.org/resource/Stanley_Black_&_Decker	medium	http://dbpedia.org/resource/Stanley_Black_&_Decker	http://yago-knowledge.org/resource/Stanley_Black_&_Decker
http://www.wikidata.org/entity/Q562638	603	PGE	Electric Utilities	Poland	10.5	9.4	1	18.8	681	http://dbpedia.org/resource/PGE	medium	http://dbpedia.org/resource/PGE	
http://www.wikidata.org/entity/Q1051297	604	Fuji Heavy Industries	Auto & Truck Manufacturers	Japan	12.9	18.3	0.5	16.4	683	http://dbpedia.org/resource/Fuji_Heavy_Industries	medium	http://dbpedia.org/resource/Fuji_Heavy_Industries	http://yago-knowledge.org/resource/Fuji_Heavy_Industries
	605	Deutsche Boerse	Investment Services	Germany	12.5	2.8	0.8	285.5	684	http://dbpedia.org/resource/Deutsche_Boerse	medium	http://dbpedia.org/resource/Deutsche_B�rse	
http://www.wikidata.org/entity/Q2216770	606	Idemitsu Kosan	Oil & Gas Operations	Japan	3.5	52.1	0.8	32.4	685	http://dbpedia.org/resource/Idemitsu_Kosan	low	http://dbpedia.org/resource/Idemitsu_Kosan	http://yago-knowledge.org/resource/Idemitsu_Kosan
http://www.wikidata.org/entity/Q571779	607	Liberty Global	Broadcasting & Cable	United States	17.8	10.3	0.3	38.3	687	http://dbpedia.org/resource/Liberty_Global	medium	http://dbpedia.org/resource/Liberty_Global	http://yago-knowledge.org/resource/Liberty_Global
http://www.wikidata.org/entity/Q1539141	608	Sekisui House	Construction Services	Japan	9.4	20	0.6	16.9	688	http://dbpedia.org/resource/Sekisui_House	low	http://dbpedia.org/resource/Sekisui_House	http://yago-knowledge.org/resource/Sekisui_House
http://www.wikidata.org/entity/Q1418	609	Nokia	Communications Equipment	Finland	12.5	39.8	-4.1	37.8	689	http://dbpedia.org/resource/Nokia	medium	http://dbpedia.org/resource/Nokia	http://yago-knowledge.org/resource/Nokia
	610	Metro Group	Food Retail	Germany	9.3	88	0	45.8	690	http://dbpedia.org/resource/Metro_Group	low	http://dbpedia.org/resource/Metro_AG	
http://www.wikidata.org/entity/Q6970885	611	National Bank of Abu Dhabi	Regional Banks	United Arab Emirates	12.4	3.1	1.1	81.8	691	http://dbpedia.org/resource/National_Bank_of_Abu_Dhabi	medium	http://dbpedia.org/resource/National_Bank_of_Abu_Dhabi	http://yago-knowledge.org/resource/National_Bank_of_Abu_Dhabi
	612	Lenovo Group	Computer Hardware	China	10.4	29.6	0.5	15.5	692	http://dbpedia.org/resource/Lenovo_Group	medium	http://dbpedia.org/resource/Lenovo	
http://www.wikidata.org/entity/Q4045072	613	National Bank of Kuwait	Regional Banks	Kuwait	14.6	2.5	1.1	58.4	692	http://dbpedia.org/resource/National_Bank_of_Kuwait	medium	http://dbpedia.org/resource/National_Bank_of_Kuwait	http://yago-knowledge.org/resource/National_Bank_of_Kuwait
http://www.wikidata.org/entity/Q229238	614	San Miguel	Conglomerates	Philippines	7	16.6	0.7	25.1	694	http://dbpedia.org/resource/San_Miguel	low	http://dbpedia.org/resource/San_Miguel	
	615	Samsung C&T	Trading Companies	South Korea	8.5	23.8	0.4	24.2	695	http://dbpedia.org/resource/Samsung_C&T	low	http://dbpedia.org/resource/Samsung_C&T_Corporation	
http://www.wikidata.org/entity/Q1720713	616	MegaFon	Telecommunications services	Russia	17.6	8.8	1.2	11.5	696	http://dbpedia.org/resource/MegaFon	medium	http://dbpedia.org/resource/MegaFon	http://yago-knowledge.org/resource/MegaFon
http://www.wikidata.org/entity/Q439817	617	Bombardier	Aerospace & Defense	Canada	7.3	16.8	0.6	25.8	697	http://dbpedia.org/resource/Bombardier	low	http://dbpedia.org/resource/Bombardier	
http://www.wikidata.org/entity/Q813780	618	Becton Dickinson	Medical Equipment & Supplies	United States	17.9	7.8	1.5	11.6	698	http://dbpedia.org/resource/Becton_Dickinson	medium	http://dbpedia.org/resource/Becton_Dickinson	http://yago-knowledge.org/resource/Becton_Dickinson
http://www.wikidata.org/entity/Q842947	619	Celgene	Biotechs	United States	47.1	5.5	1.5	11.7	699	http://dbpedia.org/resource/Celgene	medium	http://dbpedia.org/resource/Celgene	http://yago-knowledge.org/resource/Celgene
	620	British Sky Broadcasting	Broadcasting & Cable	United Kingdom	21.6	10.7	1.4	8.6	700	http://dbpedia.org/resource/British_Sky_Broadcasting	medium	http://dbpedia.org/resource/Sky_(United_Kingdom)	
http://www.wikidata.org/entity/Q338633	621	KPN	Telecommunications services	Netherlands	5.5	16.4	0.9	27.2	701	http://dbpedia.org/resource/KPN	low	http://dbpedia.org/resource/KPN	http://yago-knowledge.org/resource/KPN
http://www.wikidata.org/entity/Q5206232	622	DTE Energy	Electric Utilities	United States	11.4	8.8	0.6	26.3	702	http://dbpedia.org/resource/DTE_Energy	medium	http://dbpedia.org/resource/DTE_Energy	http://yago-knowledge.org/resource/DTE_Energy
http://www.wikidata.org/entity/Q1438957	623	Fortescue Metals Group	Iron & Steel	Australia	13.2	7	1.6	14.9	703	http://dbpedia.org/resource/Fortescue_Metals_Group	medium	http://dbpedia.org/resource/Fortescue_Metals_Group	http://yago-knowledge.org/resource/Fortescue_Metals_Group
http://www.wikidata.org/entity/Q1123399	624	ConAgra Foods	Food Processing	United States	14.4	13.8	0.7	12.5	704	http://dbpedia.org/resource/ConAgra_Foods	medium	http://dbpedia.org/resource/ConAgra_Foods	http://yago-knowledge.org/resource/ConAgra_Foods
http://www.wikidata.org/entity/Q224083	625	Gap	Apparel/Footwear Retail	United States	17.5	15.7	1.1	7.5	705	http://dbpedia.org/resource/Gap	medium	http://dbpedia.org/resource/Gap	
http://www.wikidata.org/entity/Q2035424	626	RusHydro	Electric Utilities	Russia	6.9	11.3	1	25.3	706	http://dbpedia.org/resource/RusHydro	low	http://dbpedia.org/resource/RusHydro	http://yago-knowledge.org/resource/RusHydro
http://www.wikidata.org/entity/Q357129	627	VF	Apparel/Accessories	United States	18.2	10.9	1.1	9.6	707	http://dbpedia.org/resource/VF	medium	http://dbpedia.org/resource/VF	
http://www.wikidata.org/entity/Q1023876	628	CME Group	Investment Services	United States	21.1	2.9	0.9	38.9	708	http://dbpedia.org/resource/CME_Group	medium	http://dbpedia.org/resource/CME_Group	http://yago-knowledge.org/resource/CME_Group
http://www.wikidata.org/entity/Q2597501	629	XL Group	Diversified Insurance	Ireland	9	7.2	0.7	45.4	709	http://dbpedia.org/resource/XL_Group	low	http://dbpedia.org/resource/XL_Group	http://yago-knowledge.org/resource/XL_Group
http://www.wikidata.org/entity/Q292926	630	CSR	Heavy Equipment	China	9.9	14.1	0.6	16.8	710	http://dbpedia.org/resource/CSR	low	http://dbpedia.org/resource/CSR	
	631	VakifBank	Regional Banks	Turkey	7.9	6.3	0.8	60.6	711	http://dbpedia.org/resource/VakifBank	low	http://dbpedia.org/resource/Vak?fBank	
	632	ALFA	Conglomerates	Mexico	12.7	15.6	0.7	11.8	712	http://dbpedia.org/resource/ALFA	medium	http://dbpedia.org/resource/Alfa	
http://www.wikidata.org/entity/Q1397688	633	Fast Retailing	Apparel/Footwear Retail	Japan	32.6	11.8	0.9	7.5	713	http://dbpedia.org/resource/Fast_Retailing	medium	http://dbpedia.org/resource/Fast_Retailing	http://yago-knowledge.org/resource/Fast_Retailing
http://www.wikidata.org/entity/Q1537339	634	Noble Group	Conglomerates	Hong Kong-China	6.2	94	0.5	19.7	713	http://dbpedia.org/resource/Noble_Group	low	http://dbpedia.org/resource/Noble_Group	http://yago-knowledge.org/resource/Noble_Group
http://www.wikidata.org/entity/Q1768082	635	Novolipetsk Steel	Iron & Steel	Russia	10.7	12.2	0.6	18.5	713	http://dbpedia.org/resource/Novolipetsk_Steel	medium	http://dbpedia.org/resource/Novolipetsk_Steel	http://yago-knowledge.org/resource/Novolipetsk_Steel
http://www.wikidata.org/entity/Q1822546	636	Li & Fung	Trading Companies	Hong Kong-China	11.5	20.2	0.6	12	716	http://dbpedia.org/resource/Li_&_Fung	medium	http://dbpedia.org/resource/Li_&_Fung	http://yago-knowledge.org/resource/Li_&_Fung
http://www.wikidata.org/entity/Q2743499	637	Punjab National Bank	Regional Banks	India	5	8.2	1	92.3	717	http://dbpedia.org/resource/Punjab_National_Bank	low	http://dbpedia.org/resource/Punjab_National_Bank	http://yago-knowledge.org/resource/Punjab_National_Bank
http://www.wikidata.org/entity/Q677085	638	Symantec	Software & Programming	United States	16.9	6.8	1.1	14	718	http://dbpedia.org/resource/Symantec	medium	http://dbpedia.org/resource/Symantec	http://yago-knowledge.org/resource/Symantec
http://www.wikidata.org/entity/Q634815	639	Motorola Solutions	Communications Equipment	United States	17.1	8.7	0.9	12.7	719	http://dbpedia.org/resource/Motorola_Solutions	medium	http://dbpedia.org/resource/Motorola_Solutions	http://yago-knowledge.org/resource/Motorola_Solutions
http://www.wikidata.org/entity/Q970695	640	Northern Trust	Regional Banks	United States	13	4.2	0.7	97.5	720	http://dbpedia.org/resource/Northern_Trust	medium	http://dbpedia.org/resource/Northern_Trust	http://yago-knowledge.org/resource/Northern_Trust
	641	KeyCorp	Regional Banks	United States	9.3	4.7	0.9	89.2	721	http://dbpedia.org/resource/KeyCorp	low	http://dbpedia.org/resource/KeyBank	
http://www.wikidata.org/entity/Q1091203	642	Chubu Electric Power	Electric Utilities	Japan	9	29.6	-1.1	65.8	722	http://dbpedia.org/resource/Chubu_Electric_Power	low	http://dbpedia.org/resource/Chubu_Electric_Power	http://yago-knowledge.org/resource/Chubu_Electric_Power
http://www.wikidata.org/entity/Q694257	643	Vienna Insurance Group	Diversified Insurance	Austria	6.6	12.4	0.5	50	723	http://dbpedia.org/resource/Vienna_Insurance_Group	low	http://dbpedia.org/resource/Vienna_Insurance_Group	http://yago-knowledge.org/resource/Vienna_Insurance_Group
http://www.wikidata.org/entity/Q752084	644	New World Development	Real Estate	Hong Kong-China	10.7	4.6	1.3	36.8	724	http://dbpedia.org/resource/New_World_Development	medium	http://dbpedia.org/resource/New_World_Development	http://yago-knowledge.org/resource/New_World_Development
http://www.wikidata.org/entity/Q5533661	645	Genting	Casinos & Gaming	Malaysia	11.6	5.6	1.4	21.5	725	http://dbpedia.org/resource/Genting	medium	http://dbpedia.org/resource/Genting	
http://www.wikidata.org/entity/Q638448	646	Severstal	Iron & Steel	Russia	8.7	14.1	0.8	15.7	725	http://dbpedia.org/resource/Severstal	low	http://dbpedia.org/resource/Severstal	http://yago-knowledge.org/resource/Severstal
http://www.wikidata.org/entity/Q2003797	647	Bank of Baroda	Regional Banks	India	5.5	6.8	1	89.8	727	http://dbpedia.org/resource/Bank_of_Baroda	low	http://dbpedia.org/resource/Bank_of_Baroda	http://yago-knowledge.org/resource/Bank_of_Baroda
	648	Anhui Conch Cement	Construction Materials	China	15.9	7.2	1	14	728	http://dbpedia.org/resource/Anhui_Conch_Cement	medium	http://dbpedia.org/resource/Anhui_Conch_Cement_Company	
	649	Luxottica Group	Specialty Stores	Italy	23.7	9.3	0.7	10.9	729	http://dbpedia.org/resource/Luxottica_Group	medium	http://dbpedia.org/resource/Luxottica	
http://www.wikidata.org/entity/Q162345	650	LG Electronics	Consumer Electronics	South Korea	11.6	45.3	0.1	29.6	730	http://dbpedia.org/resource/LG_Electronics	medium	http://dbpedia.org/resource/LG_Electronics	http://yago-knowledge.org/resource/LG_Electronics
http://www.wikidata.org/entity/Q1780407	651	RSA Insurance Group	Property & Casualty Insurance	United Kingdom	6.3	14.4	0.6	33.4	731	http://dbpedia.org/resource/RSA_Insurance_Group	low	http://dbpedia.org/resource/RSA_Insurance_Group	http://yago-knowledge.org/resource/RSA_Insurance_Group
http://www.wikidata.org/entity/Q353494	652	Adecco	Business & Personal Services	Switzerland	10.9	26.4	0.5	12.7	732	http://dbpedia.org/resource/Adecco	medium	http://dbpedia.org/resource/Adecco	http://yago-knowledge.org/resource/Adecco
http://www.wikidata.org/entity/Q1598474	653	Technip	Oil Services & Equipment	France	11.8	10.8	0.7	14.9	732	http://dbpedia.org/resource/Technip	medium	http://dbpedia.org/resource/Technip	http://yago-knowledge.org/resource/Technip
	654	BRF-Brasil Foods	Food Processing	Brazil	19.2	13.9	0.4	14.7	734	http://dbpedia.org/resource/BRF-Brasil_Foods	medium	http://dbpedia.org/resource/BRF_S.A.	
http://www.wikidata.org/entity/Q962865	655	Krung Thai Bank	Regional Banks	Thailand	12.4	4.1	0.8	73.7	735	http://dbpedia.org/resource/Krung_Thai_Bank	medium	http://dbpedia.org/resource/Krung_Thai_Bank	http://yago-knowledge.org/resource/Krung_Thai_Bank
http://www.wikidata.org/entity/Q871700	656	United Continental Holdings	Airline	United States	10.3	37.2	-0.7	37.6	736	http://dbpedia.org/resource/United_Continental_Holdings	medium	http://dbpedia.org/resource/United_Continental_Holdings	http://yago-knowledge.org/resource/United_Continental_Holdings
http://www.wikidata.org/entity/Q385775	657	Osaka Gas	Natural Gas Utilities	Japan	8.7	15.6	0.5	17.9	738	http://dbpedia.org/resource/Osaka_Gas	low	http://dbpedia.org/resource/Osaka_Gas	http://yago-knowledge.org/resource/Osaka_Gas
	658	Asahi Glass	Construction Materials	Japan	7.8	14.9	0.5	21.9	739	http://dbpedia.org/resource/Asahi_Glass	low	http://dbpedia.org/resource/Asahi_Glass_Co.	
http://www.wikidata.org/entity/Q752496	659	China Yangtze Power	Electric Utilities	China	19.4	3.3	1.2	25.2	740	http://dbpedia.org/resource/China_Yangtze_Power	medium	http://dbpedia.org/resource/China_Yangtze_Power	http://yago-knowledge.org/resource/China_Yangtze_Power
	660	West Japan Railway	Railroads	Japan	9.2	15.6	0.4	30.6	741	http://dbpedia.org/resource/West_Japan_Railway	low	http://dbpedia.org/resource/West_Japan_Railway_Company	
	661	SCOR	Diversified Insurance	France	5.8	13.4	0.6	43	742	http://dbpedia.org/resource/SCOR	low	http://dbpedia.org/resource/Scor	
http://www.wikidata.org/entity/Q297879	662	ASML Holding	Semiconductors	Netherlands	28.9	6.2	1.5	9.7	743	http://dbpedia.org/resource/ASML_Holding	medium	http://dbpedia.org/resource/ASML_Holding	http://yago-knowledge.org/resource/ASML_Holding
	663	Daikin Industries	Construction Materials	Japan	12.5	14.7	0.5	14	744	http://dbpedia.org/resource/Daikin_Industries	medium	http://dbpedia.org/resource/Daikin	http://yago-knowledge.org/resource/Daikin_Industries
http://www.wikidata.org/entity/Q836945	664	Newcrest Mining	Diversified Metals & Mining	Australia	17.5	4.5	1.1	20.8	744	http://dbpedia.org/resource/Newcrest_Mining	medium	http://dbpedia.org/resource/Newcrest_Mining	http://yago-knowledge.org/resource/Newcrest_Mining
http://www.wikidata.org/entity/Q1325987	665	Tyson Foods	Food Processing	United States	8.7	33.4	0.6	11.9	746	http://dbpedia.org/resource/Tyson_Foods	low	http://dbpedia.org/resource/Tyson_Foods	http://yago-knowledge.org/resource/Tyson_Foods
http://www.wikidata.org/entity/Q7408955	666	Samba Financial Group	Regional Banks	Saudi Arabia	10.8	2	1.2	53.1	747	http://dbpedia.org/resource/Samba_Financial_Group	medium	http://dbpedia.org/resource/Samba_Financial_Group	http://yago-knowledge.org/resource/Samba_Financial_Group
http://www.wikidata.org/entity/Q864338	667	Biogen Idec	Biotechs	United States	41.8	5.5	1.4	10.1	748	http://dbpedia.org/resource/Biogen_Idec	medium	http://dbpedia.org/resource/Biogen_Idec	http://yago-knowledge.org/resource/Biogen_Idec
http://www.wikidata.org/entity/Q7814057	668	Tokyu	Railroads	Japan	9.3	13.2	0.4	23.8	749	http://dbpedia.org/resource/Tokyu	low	http://dbpedia.org/resource/Tokyu	
